row	col	gene1	gene2	score	score_ranking	train_edge	test_edge	new_edge
66	94	ABCD4	ABHD5	0.5319777727127075	2311	0	0	1
2	56	A2M	ABCC2	0.5317708849906921	2312	0	0	1
9	27	AADAC	AATK	0.5317555069923401	2313	0	0	1
23	72	AASDH	ABCG2	0.5315974950790405	2314	0	0	1
21	74	AARS2	ABCG5	0.531304657459259	2315	0	0	1
1	63	A1CF	ABCD1	0.5308626890182495	2316	0	0	1
28	68	ABAT	ABCF1	0.5308517217636108	2317	0	0	1
25	92	AASS	ABHD3	0.5305713415145874	2318	0	0	1
69	82	ABCF2	ABHD14A	0.5304510593414307	2319	0	0	1
30	71	ABCA10	ABCG1	0.5302487015724182	2320	0	0	1
0	72	A1BG	ABCG2	0.5301423072814941	2321	0	0	1
16	93	AAMP	ABHD4	0.529513955116272	2322	0	0	1
44	68	ABCB11	ABCF1	0.5291275978088379	2323	0	0	1
0	86	A1BG	ABHD16B	0.5289498567581177	2324	0	0	1
59	67	ABCC5	ABCE1	0.5282679200172424	2325	0	0	1
49	68	ABCB8	ABCF1	0.5271949768066406	2326	0	0	1
25	31	AASS	ABCA11P	0.5271793603897095	2327	0	0	1
6	34	A4GNT	ABCA2	0.5271145105361938	2328	0	0	1
21	67	AARS2	ABCE1	0.5265774130821228	2329	0	0	1
45	66	ABCB4	ABCD4	0.5264890193939209	2330	0	0	1
58	70	ABCC4	ABCF3	0.526248574256897	2331	0	0	1
76	88	ABHD1	ABHD17B	0.5257819890975952	2332	0	0	1
7	98	AAAS	ABI2	0.525578498840332	2333	0	0	1
25	95	AASS	ABHD6	0.5255658030509949	2334	0	0	1
44	53	ABCB11	ABCC11	0.5252289175987244	2335	0	0	1
66	74	ABCD4	ABCG5	0.5250692963600159	2336	0	0	1
33	73	ABCA13	ABCG4	0.5249751806259155	2337	0	0	1
74	92	ABCG5	ABHD3	0.5244765281677246	2338	0	0	1
27	91	AATK	ABHD2	0.5244520306587219	2339	0	0	1
65	76	ABCD3	ABHD1	0.524342954158783	2340	0	0	1
52	90	ABCC10	ABHD18	0.5242121815681458	2341	0	0	1
2	68	A2M	ABCF1	0.5240183472633362	2342	0	0	1
10	37	AADACL2	ABCA5	0.5238675475120544	2343	0	0	1
67	83	ABCE1	ABHD14B	0.5236309170722961	2344	0	0	1
6	65	A4GNT	ABCD3	0.5235058665275574	2345	0	0	1
56	66	ABCC2	ABCD4	0.5232323408126831	2346	0	0	1
9	32	AADAC	ABCA12	0.5231963396072388	2347	0	0	1
24	45	AASDHPPT	ABCB4	0.5231316685676575	2348	0	0	1
31	57	ABCA11P	ABCC3	0.5230486392974854	2349	0	0	1
3	61	A2ML1	ABCC8	0.5228046178817749	2350	0	0	1
38	44	ABCA6	ABCB11	0.5224072337150574	2351	0	0	1
57	99	ABCC3	ABI3	0.5223802328109741	2352	0	0	1
50	86	ABCB9	ABHD16B	0.5223259925842285	2353	0	0	1
27	37	AATK	ABCA5	0.5222770571708679	2354	0	0	1
32	66	ABCA12	ABCD4	0.5216701030731201	2355	0	0	1
8	83	AACS	ABHD14B	0.5212885737419128	2356	0	0	1
76	84	ABHD1	ABHD15	0.5205820798873901	2357	0	0	1
0	50	A1BG	ABCB9	0.5204282999038696	2358	0	0	1
26	67	AATF	ABCE1	0.5203918218612671	2359	0	0	1
33	49	ABCA13	ABCB8	0.5202464461326599	2360	0	0	1
9	95	AADAC	ABHD6	0.5200691223144531	2361	0	0	1
52	89	ABCC10	ABHD17C	0.5200671553611755	2362	0	0	1
56	57	ABCC2	ABCC3	0.5196032524108887	2363	0	0	1
42	69	ABCB1	ABCF2	0.5195087790489197	2364	0	0	1
35	95	ABCA3	ABHD6	0.5192771553993225	2365	0	0	1
32	59	ABCA12	ABCC5	0.5190372467041016	2366	0	0	1
32	53	ABCA12	ABCC11	0.5189947485923767	2367	0	0	1
69	70	ABCF2	ABCF3	0.5188696384429932	2368	0	0	1
19	25	AARD	AASS	0.5188429951667786	2369	0	0	1
46	65	ABCB5	ABCD3	0.5186415314674377	2370	0	0	1
14	88	AAK1	ABHD17B	0.5182375311851501	2371	0	0	1
12	31	AADAT	ABCA11P	0.5180734992027283	2372	0	0	1
24	99	AASDHPPT	ABI3	0.5179569125175476	2373	0	0	1
4	25	A3GALT2	AASS	0.5176692008972168	2374	0	0	1
28	31	ABAT	ABCA11P	0.5175707340240479	2375	0	0	1
22	55	AARSD1	ABCC13	0.5173860788345337	2376	0	0	1
6	36	A4GNT	ABCA4	0.5169455409049988	2377	0	0	1
14	31	AAK1	ABCA11P	0.5169276595115662	2378	0	0	1
82	98	ABHD14A	ABI2	0.5169001817703247	2379	0	0	1
5	60	A4GALT	ABCC6	0.5167698860168457	2380	0	0	1
77	94	ABHD10	ABHD5	0.5164539217948914	2381	0	0	1
58	85	ABCC4	ABHD16A	0.5164245963096619	2382	0	0	1
75	85	ABCG8	ABHD16A	0.5160359740257263	2383	0	0	1
48	62	ABCB7	ABCC9	0.5159943103790283	2384	0	0	1
19	65	AARD	ABCD3	0.515863835811615	2385	0	0	1
35	60	ABCA3	ABCC6	0.5150513648986816	2386	0	0	1
11	76	AADACL4	ABHD1	0.5150094628334045	2387	0	0	1
29	72	ABCA1	ABCG2	0.5149926543235779	2388	0	0	1
24	30	AASDHPPT	ABCA10	0.5147913098335266	2389	0	0	1
43	90	ABCB10	ABHD18	0.5144696831703186	2390	0	0	1
43	51	ABCB10	ABCC1	0.5144393444061279	2391	0	0	1
53	56	ABCC11	ABCC2	0.5137317180633545	2392	0	0	1
23	30	AASDH	ABCA10	0.5136751532554626	2393	0	0	1
39	44	ABCA7	ABCB11	0.5133529305458069	2394	0	0	1
14	89	AAK1	ABHD17C	0.5133273601531982	2395	0	0	1
4	16	A3GALT2	AAMP	0.5133033990859985	2396	0	0	1
62	63	ABCC9	ABCD1	0.5132701396942139	2397	0	0	1
48	82	ABCB7	ABHD14A	0.5131450891494751	2398	0	0	1
36	79	ABCA4	ABHD12	0.513064980506897	2399	0	0	1
7	70	AAAS	ABCF3	0.5130554437637329	2400	0	0	1
5	18	A4GALT	AAR2	0.5130395293235779	2401	0	0	1
42	52	ABCB1	ABCC10	0.5129796266555786	2402	0	0	1
34	94	ABCA2	ABHD5	0.5126035809516907	2403	0	0	1
24	42	AASDHPPT	ABCB1	0.5121908783912659	2404	0	0	1
58	96	ABCC4	ABHD8	0.5121337175369263	2405	0	0	1
9	47	AADAC	ABCB6	0.5119551420211792	2406	0	0	1
26	66	AATF	ABCD4	0.5116979479789734	2407	0	0	1
3	38	A2ML1	ABCA6	0.5114029049873352	2408	0	0	1
10	16	AADACL2	AAMP	0.5113819241523743	2409	0	0	1
24	74	AASDHPPT	ABCG5	0.5106573700904846	2410	0	0	1
76	97	ABHD1	ABI1	0.5106315612792969	2411	0	0	1
29	85	ABCA1	ABHD16A	0.510604977607727	2412	0	0	1
24	65	AASDHPPT	ABCD3	0.5104373693466187	2413	0	0	1
85	90	ABHD16A	ABHD18	0.5103504657745361	2414	0	0	1
11	72	AADACL4	ABCG2	0.5100064873695374	2415	0	0	1
38	93	ABCA6	ABHD4	0.5098778009414673	2416	0	0	1
29	48	ABCA1	ABCB7	0.5097343921661377	2417	0	0	1
39	43	ABCA7	ABCB10	0.5095126032829285	2418	0	0	1
2	21	A2M	AARS2	0.509476363658905	2419	0	0	1
35	86	ABCA3	ABHD16B	0.5094441771507263	2420	0	0	1
53	73	ABCC11	ABCG4	0.5093294978141785	2421	0	0	1
18	39	AAR2	ABCA7	0.5091210603713989	2422	0	0	1
38	63	ABCA6	ABCD1	0.5080221891403198	2423	0	0	1
26	64	AATF	ABCD2	0.5079877376556396	2424	0	0	1
7	50	AAAS	ABCB9	0.5079786777496338	2425	0	0	1
40	89	ABCA8	ABHD17C	0.5075576901435852	2426	0	0	1
37	41	ABCA5	ABCA9	0.5075569152832031	2427	0	0	1
49	99	ABCB8	ABI3	0.5075223445892334	2428	0	0	1
17	78	AANAT	ABHD11	0.5073119401931763	2429	0	0	1
13	35	AAGAB	ABCA3	0.5072289705276489	2430	0	0	1
14	30	AAK1	ABCA10	0.5067624449729919	2431	0	0	1
60	86	ABCC6	ABHD16B	0.5066182017326355	2432	0	0	1
17	77	AANAT	ABHD10	0.5064793825149536	2433	0	0	1
24	81	AASDHPPT	ABHD13	0.5057222843170166	2434	0	0	1
4	33	A3GALT2	ABCA13	0.5052819848060608	2435	0	0	1
11	75	AADACL4	ABCG8	0.505243718624115	2436	0	0	1
28	40	ABAT	ABCA8	0.5051541924476624	2437	0	0	1
49	66	ABCB8	ABCD4	0.5051127672195435	2438	0	0	1
21	60	AARS2	ABCC6	0.5048468112945557	2439	0	0	1
10	50	AADACL2	ABCB9	0.5045917630195618	2440	0	0	1
16	99	AAMP	ABI3	0.5044751167297363	2441	0	0	1
75	83	ABCG8	ABHD14B	0.5044583678245544	2442	0	0	1
43	50	ABCB10	ABCB9	0.503653883934021	2443	0	0	1
4	27	A3GALT2	AATK	0.5034804344177246	2444	0	0	1
38	46	ABCA6	ABCB5	0.5034512281417847	2445	0	0	1
71	89	ABCG1	ABHD17C	0.503153920173645	2446	0	0	1
63	78	ABCD1	ABHD11	0.50315260887146	2447	0	0	1
26	91	AATF	ABHD2	0.5031371712684631	2448	0	0	1
15	95	AAMDC	ABHD6	0.5030984878540039	2449	0	0	1
6	94	A4GNT	ABHD5	0.5029395222663879	2450	0	0	1
58	93	ABCC4	ABHD4	0.502676248550415	2451	0	0	1
41	43	ABCA9	ABCB10	0.5026221871376038	2452	0	0	1
63	83	ABCD1	ABHD14B	0.5025795102119446	2453	0	0	1
4	64	A3GALT2	ABCD2	0.5023540258407593	2454	0	0	1
15	93	AAMDC	ABHD4	0.5023042559623718	2455	0	0	1
72	84	ABCG2	ABHD15	0.5023012757301331	2456	0	0	1
0	61	A1BG	ABCC8	0.5021655559539795	2457	0	0	1
23	97	AASDH	ABI1	0.5012830495834351	2458	0	0	1
36	41	ABCA4	ABCA9	0.5010061860084534	2459	0	0	1
45	82	ABCB4	ABHD14A	0.5009816288948059	2460	0	0	1
31	49	ABCA11P	ABCB8	0.5006828308105469	2461	0	0	1
7	57	AAAS	ABCC3	0.5006436109542847	2462	0	0	1
3	8	A2ML1	AACS	0.5003008842468262	2463	0	0	1
28	92	ABAT	ABHD3	0.5001791715621948	2464	0	0	1
16	56	AAMP	ABCC2	0.5001626014709473	2465	0	0	1
55	61	ABCC13	ABCC8	0.5000334978103638	2466	0	0	1
14	83	AAK1	ABHD14B	0.5000269412994385	2467	0	0	1
73	94	ABCG4	ABHD5	0.5000168085098267	2468	0	0	1
3	79	A2ML1	ABHD12	0.500000536441803	2469	0	0	1
54	77	ABCC12	ABHD10	0.4996010959148407	2470	0	0	1
21	66	AARS2	ABCD4	0.49893099069595337	2471	0	0	1
7	34	AAAS	ABCA2	0.4989164173603058	2472	0	0	1
22	85	AARSD1	ABHD16A	0.4988235533237457	2473	0	0	1
26	77	AATF	ABHD10	0.49857792258262634	2474	0	0	1
13	49	AAGAB	ABCB8	0.4982249438762665	2475	0	0	1
13	45	AAGAB	ABCB4	0.49794772267341614	2476	0	0	1
24	58	AASDHPPT	ABCC4	0.49786674976348877	2477	0	0	1
53	87	ABCC11	ABHD17A	0.4978105425834656	2478	0	0	1
55	68	ABCC13	ABCF1	0.4977281093597412	2479	0	0	1
62	72	ABCC9	ABCG2	0.49749135971069336	2480	0	0	1
70	93	ABCF3	ABHD4	0.4974440932273865	2481	0	0	1
9	90	AADAC	ABHD18	0.4971120059490204	2482	0	0	1
30	74	ABCA10	ABCG5	0.49697625637054443	2483	0	0	1
41	57	ABCA9	ABCC3	0.4964158535003662	2484	0	0	1
5	14	A4GALT	AAK1	0.49632778763771057	2485	0	0	1
10	87	AADACL2	ABHD17A	0.4961947798728943	2486	0	0	1
50	95	ABCB9	ABHD6	0.49614259600639343	2487	0	0	1
49	71	ABCB8	ABCG1	0.4960971176624298	2488	0	0	1
74	86	ABCG5	ABHD16B	0.49594372510910034	2489	0	0	1
4	20	A3GALT2	AARS	0.49563878774642944	2490	0	0	1
33	54	ABCA13	ABCC12	0.49562832713127136	2491	0	0	1
13	23	AAGAB	AASDH	0.4954816997051239	2492	0	0	1
40	54	ABCA8	ABCC12	0.4953637421131134	2493	0	0	1
26	79	AATF	ABHD12	0.4944770038127899	2494	0	0	1
60	70	ABCC6	ABCF3	0.4944000840187073	2495	0	0	1
66	98	ABCD4	ABI2	0.4943560063838959	2496	0	0	1
60	73	ABCC6	ABCG4	0.49425843358039856	2497	0	0	1
23	39	AASDH	ABCA7	0.49388381838798523	2498	0	0	1
37	71	ABCA5	ABCG1	0.4937916696071625	2499	0	0	1
27	38	AATK	ABCA6	0.4933508634567261	2500	0	0	1
49	83	ABCB8	ABHD14B	0.4928334951400757	2501	0	0	1
65	73	ABCD3	ABCG4	0.4925268590450287	2502	0	0	1
15	52	AAMDC	ABCC10	0.49169984459877014	2503	0	0	1
44	75	ABCB11	ABCG8	0.49138128757476807	2504	0	0	1
14	78	AAK1	ABHD11	0.4912967383861542	2505	0	0	1
77	96	ABHD10	ABHD8	0.49120378494262695	2506	0	0	1
62	90	ABCC9	ABHD18	0.49109330773353577	2507	0	0	1
9	35	AADAC	ABCA3	0.4908575117588043	2508	0	0	1
6	20	A4GNT	AARS	0.4906672239303589	2509	0	0	1
4	95	A3GALT2	ABHD6	0.490447074174881	2510	0	0	1
89	96	ABHD17C	ABHD8	0.4903298020362854	2511	0	0	1
42	80	ABCB1	ABHD12B	0.4902927279472351	2512	0	0	1
25	55	AASS	ABCC13	0.49002113938331604	2513	0	0	1
8	9	AACS	AADAC	0.4900153875350952	2514	0	0	1
10	39	AADACL2	ABCA7	0.4899516999721527	2515	0	0	1
5	56	A4GALT	ABCC2	0.4895651340484619	2516	0	0	1
0	7	A1BG	AAAS	0.4893013536930084	2517	0	0	1
83	84	ABHD14B	ABHD15	0.4892023801803589	2518	0	0	1
17	99	AANAT	ABI3	0.48916828632354736	2519	0	0	1
42	77	ABCB1	ABHD10	0.4890342056751251	2520	0	0	1
75	84	ABCG8	ABHD15	0.4888208508491516	2521	0	0	1
1	67	A1CF	ABCE1	0.48862364888191223	2522	0	0	1
36	68	ABCA4	ABCF1	0.48849979043006897	2523	0	0	1
39	47	ABCA7	ABCB6	0.48817551136016846	2524	0	0	1
7	24	AAAS	AASDHPPT	0.48816049098968506	2525	0	0	1
14	49	AAK1	ABCB8	0.48814913630485535	2526	0	0	1
13	28	AAGAB	ABAT	0.4873042702674866	2527	0	0	1
79	99	ABHD12	ABI3	0.48722192645072937	2528	0	0	1
11	14	AADACL4	AAK1	0.48696380853652954	2529	0	0	1
45	61	ABCB4	ABCC8	0.48680201172828674	2530	0	0	1
26	78	AATF	ABHD11	0.4867441654205322	2531	0	0	1
24	91	AASDHPPT	ABHD2	0.48640191555023193	2532	0	0	1
6	81	A4GNT	ABHD13	0.48634546995162964	2533	0	0	1
6	10	A4GNT	AADACL2	0.48623669147491455	2534	0	0	1
37	45	ABCA5	ABCB4	0.48623383045196533	2535	0	0	1
62	79	ABCC9	ABHD12	0.48583245277404785	2536	0	0	1
29	33	ABCA1	ABCA13	0.4852997362613678	2537	0	0	1
5	27	A4GALT	AATK	0.48523786664009094	2538	0	0	1
21	86	AARS2	ABHD16B	0.4851771593093872	2539	0	0	1
17	70	AANAT	ABCF3	0.48503273725509644	2540	0	0	1
32	38	ABCA12	ABCA6	0.4849805235862732	2541	0	0	1
66	85	ABCD4	ABHD16A	0.48456627130508423	2542	0	0	1
13	37	AAGAB	ABCA5	0.48435109853744507	2543	0	0	1
32	35	ABCA12	ABCA3	0.48434796929359436	2544	0	0	1
15	62	AAMDC	ABCC9	0.4838474988937378	2545	0	0	1
54	75	ABCC12	ABCG8	0.48344895243644714	2546	0	0	1
50	69	ABCB9	ABCF2	0.4834369421005249	2547	0	0	1
80	91	ABHD12B	ABHD2	0.4832912087440491	2548	0	0	1
74	93	ABCG5	ABHD4	0.48288899660110474	2549	0	0	1
11	33	AADACL4	ABCA13	0.4823995530605316	2550	0	0	1
68	96	ABCF1	ABHD8	0.4822370111942291	2551	0	0	1
95	98	ABHD6	ABI2	0.48189592361450195	2552	0	0	1
13	52	AAGAB	ABCC10	0.48185378313064575	2553	0	0	1
27	80	AATK	ABHD12B	0.48131653666496277	2554	0	0	1
57	88	ABCC3	ABHD17B	0.48119693994522095	2555	0	0	1
37	83	ABCA5	ABHD14B	0.4811926782131195	2556	0	0	1
64	90	ABCD2	ABHD18	0.4811428487300873	2557	0	0	1
52	54	ABCC10	ABCC12	0.4810841679573059	2558	0	0	1
17	43	AANAT	ABCB10	0.48108139634132385	2559	0	0	1
4	61	A3GALT2	ABCC8	0.48104116320610046	2560	0	0	1
41	47	ABCA9	ABCB6	0.4806556701660156	2561	0	0	1
23	65	AASDH	ABCD3	0.48044833540916443	2562	0	0	1
0	13	A1BG	AAGAB	0.4803040027618408	2563	0	0	1
30	57	ABCA10	ABCC3	0.4802369177341461	2564	0	0	1
2	48	A2M	ABCB7	0.4801454246044159	2565	0	0	1
54	93	ABCC12	ABHD4	0.47989580035209656	2566	0	0	1
52	86	ABCC10	ABHD16B	0.47987785935401917	2567	0	0	1
32	48	ABCA12	ABCB7	0.4797710180282593	2568	0	0	1
7	92	AAAS	ABHD3	0.4797562062740326	2569	0	0	1
2	38	A2M	ABCA6	0.47921350598335266	2570	0	0	1
18	20	AAR2	AARS	0.4789513349533081	2571	0	0	1
77	89	ABHD10	ABHD17C	0.47889989614486694	2572	0	0	1
56	68	ABCC2	ABCF1	0.47887542843818665	2573	0	0	1
42	56	ABCB1	ABCC2	0.4787876009941101	2574	0	0	1
82	93	ABHD14A	ABHD4	0.4787040948867798	2575	0	0	1
0	81	A1BG	ABHD13	0.4786665141582489	2576	0	0	1
56	86	ABCC2	ABHD16B	0.477816641330719	2577	0	0	1
10	54	AADACL2	ABCC12	0.47770676016807556	2578	0	0	1
43	73	ABCB10	ABCG4	0.4775739312171936	2579	0	0	1
27	55	AATK	ABCC13	0.47729799151420593	2580	0	0	1
12	54	AADAT	ABCC12	0.47722384333610535	2581	0	0	1
95	96	ABHD6	ABHD8	0.47701728343963623	2582	0	0	1
90	94	ABHD18	ABHD5	0.47675010561943054	2583	0	0	1
29	55	ABCA1	ABCC13	0.47670647501945496	2584	0	0	1
32	96	ABCA12	ABHD8	0.4766247272491455	2585	0	0	1
43	45	ABCB10	ABCB4	0.4763188064098358	2586	0	0	1
11	57	AADACL4	ABCC3	0.4760771691799164	2587	0	0	1
18	94	AAR2	ABHD5	0.4759504795074463	2588	0	0	1
11	83	AADACL4	ABHD14B	0.47594672441482544	2589	0	0	1
73	95	ABCG4	ABHD6	0.47593334317207336	2590	0	0	1
32	93	ABCA12	ABHD4	0.47588616609573364	2591	0	0	1
39	92	ABCA7	ABHD3	0.47576218843460083	2592	0	0	1
6	57	A4GNT	ABCC3	0.47535333037376404	2593	0	0	1
30	92	ABCA10	ABHD3	0.4752538502216339	2594	0	0	1
10	69	AADACL2	ABCF2	0.47505301237106323	2595	0	0	1
26	87	AATF	ABHD17A	0.4746291935443878	2596	0	0	1
57	84	ABCC3	ABHD15	0.47438329458236694	2597	0	0	1
14	17	AAK1	AANAT	0.4738694131374359	2598	0	0	1
34	55	ABCA2	ABCC13	0.47380247712135315	2599	0	0	1
61	92	ABCC8	ABHD3	0.47377505898475647	2600	0	0	1
14	44	AAK1	ABCB11	0.4731287956237793	2601	0	0	1
46	91	ABCB5	ABHD2	0.472603440284729	2602	0	0	1
30	53	ABCA10	ABCC11	0.47250112891197205	2603	0	0	1
41	46	ABCA9	ABCB5	0.4724379777908325	2604	0	0	1
26	57	AATF	ABCC3	0.47207894921302795	2605	0	0	1
40	99	ABCA8	ABI3	0.4720788896083832	2606	0	0	1
4	13	A3GALT2	AAGAB	0.47185441851615906	2607	0	0	1
44	73	ABCB11	ABCG4	0.47183361649513245	2608	0	0	1
19	66	AARD	ABCD4	0.47173067927360535	2609	0	0	1
3	27	A2ML1	AATK	0.4716966450214386	2610	0	0	1
45	97	ABCB4	ABI1	0.4716889560222626	2611	0	0	1
46	61	ABCB5	ABCC8	0.47136497497558594	2612	0	0	1
45	55	ABCB4	ABCC13	0.471337229013443	2613	0	0	1
60	75	ABCC6	ABCG8	0.471068412065506	2614	0	0	1
40	68	ABCA8	ABCF1	0.4707988202571869	2615	0	0	1
14	96	AAK1	ABHD8	0.470703125	2616	0	0	1
39	42	ABCA7	ABCB1	0.47035685181617737	2617	0	0	1
96	99	ABHD8	ABI3	0.470267653465271	2618	0	0	1
6	53	A4GNT	ABCC11	0.46977972984313965	2619	0	0	1
13	75	AAGAB	ABCG8	0.4697405993938446	2620	0	0	1
16	85	AAMP	ABHD16A	0.46960482001304626	2621	0	0	1
30	61	ABCA10	ABCC8	0.4694960415363312	2622	0	0	1
33	99	ABCA13	ABI3	0.4694834053516388	2623	0	0	1
28	87	ABAT	ABHD17A	0.46944206953048706	2624	0	0	1
21	23	AARS2	AASDH	0.46941453218460083	2625	0	0	1
71	98	ABCG1	ABI2	0.46938470005989075	2626	0	0	1
71	94	ABCG1	ABHD5	0.4693406820297241	2627	0	0	1
31	41	ABCA11P	ABCA9	0.4692990779876709	2628	0	0	1
34	48	ABCA2	ABCB7	0.46888458728790283	2629	0	0	1
33	70	ABCA13	ABCF3	0.46841150522232056	2630	0	0	1
17	65	AANAT	ABCD3	0.468369722366333	2631	0	0	1
31	90	ABCA11P	ABHD18	0.4683254063129425	2632	0	0	1
72	82	ABCG2	ABHD14A	0.4683123230934143	2633	0	0	1
39	88	ABCA7	ABHD17B	0.46828290820121765	2634	0	0	1
2	45	A2M	ABCB4	0.4681302011013031	2635	0	0	1
2	47	A2M	ABCB6	0.4676855504512787	2636	0	0	1
49	86	ABCB8	ABHD16B	0.46758756041526794	2637	0	0	1
12	16	AADAT	AAMP	0.4674578607082367	2638	0	0	1
9	99	AADAC	ABI3	0.46708646416664124	2639	0	0	1
43	67	ABCB10	ABCE1	0.46695056557655334	2640	0	0	1
11	23	AADACL4	AASDH	0.46665698289871216	2641	0	0	1
54	82	ABCC12	ABHD14A	0.46571817994117737	2642	0	0	1
70	86	ABCF3	ABHD16B	0.46529147028923035	2643	0	0	1
17	53	AANAT	ABCC11	0.46515828371047974	2644	0	0	1
43	64	ABCB10	ABCD2	0.4649553894996643	2645	0	0	1
39	45	ABCA7	ABCB4	0.46468713879585266	2646	0	0	1
61	86	ABCC8	ABHD16B	0.4645003378391266	2647	0	0	1
63	74	ABCD1	ABCG5	0.46433159708976746	2648	0	0	1
37	68	ABCA5	ABCF1	0.4643305540084839	2649	0	0	1
66	76	ABCD4	ABHD1	0.4639412760734558	2650	0	0	1
32	56	ABCA12	ABCC2	0.46382439136505127	2651	0	0	1
74	87	ABCG5	ABHD17A	0.4636133015155792	2652	0	0	1
26	60	AATF	ABCC6	0.46334969997406006	2653	0	0	1
3	51	A2ML1	ABCC1	0.46309900283813477	2654	0	0	1
8	65	AACS	ABCD3	0.46305209398269653	2655	0	0	1
15	88	AAMDC	ABHD17B	0.4625760614871979	2656	0	0	1
57	89	ABCC3	ABHD17C	0.4625561833381653	2657	0	0	1
32	92	ABCA12	ABHD3	0.4624719023704529	2658	0	0	1
13	27	AAGAB	AATK	0.46237704157829285	2659	0	0	1
8	59	AACS	ABCC5	0.46208393573760986	2660	0	0	1
42	82	ABCB1	ABHD14A	0.4618802070617676	2661	0	0	1
0	62	A1BG	ABCC9	0.4617435932159424	2662	0	0	1
34	56	ABCA2	ABCC2	0.46122652292251587	2663	0	0	1
16	35	AAMP	ABCA3	0.46114209294319153	2664	0	0	1
5	17	A4GALT	AANAT	0.461114764213562	2665	0	0	1
5	82	A4GALT	ABHD14A	0.46095335483551025	2666	0	0	1
9	22	AADAC	AARSD1	0.46067920327186584	2667	0	0	1
37	87	ABCA5	ABHD17A	0.4602549076080322	2668	0	0	1
44	52	ABCB11	ABCC10	0.46020740270614624	2669	0	0	1
27	43	AATK	ABCB10	0.46015527844429016	2670	0	0	1
12	25	AADAT	AASS	0.46015307307243347	2671	0	0	1
17	91	AANAT	ABHD2	0.45975083112716675	2672	0	0	1
27	45	AATK	ABCB4	0.4597422182559967	2673	0	0	1
39	85	ABCA7	ABHD16A	0.45957639813423157	2674	0	0	1
17	35	AANAT	ABCA3	0.45956531167030334	2675	0	0	1
15	23	AAMDC	AASDH	0.45936983823776245	2676	0	0	1
2	71	A2M	ABCG1	0.4586998522281647	2677	0	0	1
78	83	ABHD11	ABHD14B	0.45853951573371887	2678	0	0	1
31	40	ABCA11P	ABCA8	0.4583142101764679	2679	0	0	1
3	73	A2ML1	ABCG4	0.4582316279411316	2680	0	0	1
6	99	A4GNT	ABI3	0.4577716886997223	2681	0	0	1
35	54	ABCA3	ABCC12	0.4573574960231781	2682	0	0	1
18	69	AAR2	ABCF2	0.4573012888431549	2683	0	0	1
50	94	ABCB9	ABHD5	0.4570194184780121	2684	0	0	1
25	91	AASS	ABHD2	0.45668599009513855	2685	0	0	1
36	62	ABCA4	ABCC9	0.456562876701355	2686	0	0	1
26	48	AATF	ABCB7	0.45626986026763916	2687	0	0	1
20	99	AARS	ABI3	0.4560230076313019	2688	0	0	1
50	68	ABCB9	ABCF1	0.4558980166912079	2689	0	0	1
4	55	A3GALT2	ABCC13	0.4553937315940857	2690	0	0	1
9	39	AADAC	ABCA7	0.4551248252391815	2691	0	0	1
27	52	AATK	ABCC10	0.4550618529319763	2692	0	0	1
25	62	AASS	ABCC9	0.4548158049583435	2693	0	0	1
27	97	AATK	ABI1	0.45480942726135254	2694	0	0	1
37	52	ABCA5	ABCC10	0.4548076093196869	2695	0	0	1
0	80	A1BG	ABHD12B	0.4547123312950134	2696	0	0	1
56	94	ABCC2	ABHD5	0.45462605357170105	2697	0	0	1
38	84	ABCA6	ABHD15	0.4545820951461792	2698	0	0	1
43	61	ABCB10	ABCC8	0.4545692503452301	2699	0	0	1
3	30	A2ML1	ABCA10	0.45438945293426514	2700	0	0	1
17	83	AANAT	ABHD14B	0.45432591438293457	2701	0	0	1
72	81	ABCG2	ABHD13	0.45409971475601196	2702	0	0	1
44	51	ABCB11	ABCC1	0.4540058374404907	2703	0	0	1
33	77	ABCA13	ABHD10	0.45376527309417725	2704	0	0	1
13	42	AAGAB	ABCB1	0.45366087555885315	2705	0	0	1
15	54	AAMDC	ABCC12	0.453549325466156	2706	0	0	1
56	75	ABCC2	ABCG8	0.45342615246772766	2707	0	0	1
12	97	AADAT	ABI1	0.45327094197273254	2708	0	0	1
31	79	ABCA11P	ABHD12	0.45274829864501953	2709	0	0	1
38	72	ABCA6	ABCG2	0.45242175459861755	2710	0	0	1
22	70	AARSD1	ABCF3	0.45236510038375854	2711	0	0	1
56	84	ABCC2	ABHD15	0.4516798257827759	2712	0	0	1
61	94	ABCC8	ABHD5	0.4516794681549072	2713	0	0	1
13	33	AAGAB	ABCA13	0.45158326625823975	2714	0	0	1
82	92	ABHD14A	ABHD3	0.4514841139316559	2715	0	0	1
37	82	ABCA5	ABHD14A	0.45128634572029114	2716	0	0	1
5	23	A4GALT	AASDH	0.45125070214271545	2717	0	0	1
7	67	AAAS	ABCE1	0.45112550258636475	2718	0	0	1
23	42	AASDH	ABCB1	0.4505186080932617	2719	0	0	1
5	11	A4GALT	AADACL4	0.45049235224723816	2720	0	0	1
75	96	ABCG8	ABHD8	0.4502316117286682	2721	0	0	1
9	59	AADAC	ABCC5	0.4501801133155823	2722	0	0	1
68	91	ABCF1	ABHD2	0.45010218024253845	2723	0	0	1
23	96	AASDH	ABHD8	0.44888627529144287	2724	0	0	1
58	69	ABCC4	ABCF2	0.44859883189201355	2725	0	0	1
